,gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
5948,0,0,0,2,2,1,0,4,17,1,0,1,0,0,0,0,0,0,0,0,0,4,4,4,4,1,2,4,4,3,2,2,0,0,0,4,4,4,0,0,3,3,2,3,4,4,4,2,0,3,1,2,1
5949,0,0,1,2,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,1,2,2,1,0,3,0,0,0,0,4,4,4,0,0,3,3,2,3,4,4,4,2,0,2,1,2,0
5950,0,0,0,2,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,1,0,4,3,0,4,0,0,0,0,4,4,4,0,0,3,3,2,3,4,4,4,2,0,3,1,0,0
5952,0,0,2,2,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,1,2,3,4,3,2,2,0,0,0,4,4,4,0,0,3,3,2,3,4,4,4,2,0,2,1,3,1
5953,0,0,0,1,0,0,3,4,79,1,0,0,0,0,0,0,0,1,0,0,0,3,4,4,4,4,1,2,2,2,3,2,1,0,2,3,3,3,0,0,3,3,2,3,3,3,3,2,2,1,2,2,0
5954,0,0,0,1,2,0,3,4,79,1,1,1,0,0,0,0,0,1,0,0,0,3,4,4,4,4,0,2,3,3,2,3,1,0,2,3,3,3,0,0,3,3,2,3,3,3,3,2,2,3,2,1,0
5956,0,0,1,1,0,0,3,4,79,0,0,0,0,0,0,0,0,1,0,0,0,3,4,4,4,4,2,2,3,2,3,2,1,0,2,3,3,3,0,0,3,3,2,3,3,3,3,2,2,2,2,2,0
5957,0,0,0,1,0,0,3,4,79,0,0,0,0,0,0,0,0,1,0,0,0,3,4,4,4,4,2,2,3,2,4,2,1,0,2,3,3,3,0,0,3,3,2,3,3,3,3,2,2,3,2,2,0
5958,0,0,0,1,0,0,3,4,79,0,0,0,0,0,0,0,0,1,0,0,0,3,4,4,4,4,3,3,3,3,3,2,1,0,2,3,3,3,0,0,3,3,2,3,3,3,3,2,2,2,2,2,1
5959,0,0,2,1,0,0,3,4,79,0,0,0,0,0,0,0,0,1,0,0,0,3,4,4,4,4,3,1,2,1,2,1,1,0,2,3,3,3,0,0,3,3,2,3,3,3,3,2,2,2,2,1,0
5960,0,0,0,2,0,0,3,1,79,1,0,0,0,0,0,1,0,0,0,0,0,3,4,3,4,4,2,3,3,3,2,2,2,1,3,3,4,4,2,0,1,3,3,4,4,4,4,3,2,1,3,2,0
5961,0,0,0,2,2,1,3,1,79,1,1,1,0,0,0,1,0,0,0,0,0,3,4,3,4,4,2,3,3,3,3,2,2,1,3,3,4,4,2,0,1,3,3,4,4,4,4,3,2,4,3,2,0
5964,0,0,0,2,0,0,3,1,79,0,0,0,0,0,0,1,0,0,0,0,0,3,4,3,4,4,3,3,3,2,3,1,2,1,3,3,4,4,2,0,1,3,3,4,4,4,4,3,2,3,3,2,0
5965,0,0,0,2,0,0,3,1,79,0,0,0,0,0,0,1,0,0,0,0,0,3,4,3,4,4,3,3,2,3,3,3,2,1,3,3,4,4,2,0,1,3,3,4,4,4,4,3,2,3,3,3,1
5966,0,0,2,2,0,0,3,1,79,0,0,0,0,0,0,1,0,0,0,0,0,3,4,3,4,4,3,3,3,2,3,2,2,1,3,3,4,4,2,0,1,3,3,4,4,4,4,3,2,2,3,3,0
5967,1,0,0,0,2,0,0,0,70,0,0,0,0,0,0,1,0,0,0,0,0,3,3,4,4,4,4,3,3,3,3,3,3,3,4,2,2,2,4,3,3,2,3,2,4,2,3,1,1,1,1,4,1
5968,1,0,0,0,2,0,0,0,70,0,0,0,0,0,0,1,0,0,0,0,0,3,3,4,4,4,3,3,4,3,3,1,3,3,4,2,2,2,4,3,3,2,3,2,4,2,3,1,1,1,1,3,1
5970,1,0,0,2,2,1,0,2,17,0,0,0,0,0,0,1,1,1,0,0,0,3,4,1,4,2,2,2,2,3,2,1,0,1,1,3,3,3,3,1,0,2,2,3,3,4,4,3,3,4,2,2,0
5973,1,0,0,2,1,0,0,2,17,0,0,1,0,0,0,1,1,1,0,0,0,3,4,1,4,2,3,3,3,2,2,2,0,1,1,3,3,3,3,1,0,2,2,3,3,4,4,3,3,3,2,3,1
5974,1,0,0,2,2,1,0,2,17,1,0,0,0,0,0,1,1,1,0,0,0,3,4,1,4,2,2,3,2,2,2,3,0,1,1,3,3,3,3,1,0,2,2,3,3,4,4,3,3,4,2,3,1
5975,1,0,0,2,0,0,0,0,47,0,1,0,0,0,0,1,0,1,0,0,0,3,2,2,3,3,3,4,4,3,3,3,0,0,0,1,1,1,3,0,1,2,0,2,2,3,3,1,0,3,3,3,1
5976,1,0,0,2,2,1,0,0,47,0,0,0,0,0,0,1,0,1,0,0,0,3,2,2,3,3,3,3,3,3,3,3,0,0,0,1,1,1,3,0,1,2,0,2,2,3,3,1,0,3,3,2,1
5977,1,0,0,2,2,1,0,0,47,0,0,0,0,0,0,1,0,1,0,0,0,3,2,2,3,3,2,2,2,2,2,2,0,0,0,1,1,1,3,0,1,2,0,2,2,3,3,1,0,3,3,2,1
5978,1,0,0,2,2,1,0,0,47,0,0,0,0,0,0,1,0,1,0,0,0,3,2,2,3,3,2,3,3,2,3,2,0,0,0,1,1,1,3,0,1,2,0,2,2,3,3,1,0,3,3,2,1
5979,1,0,0,2,1,0,0,0,47,0,0,1,0,0,0,1,0,1,0,0,0,3,2,2,3,3,2,2,2,2,2,2,0,0,0,1,1,1,3,0,1,2,0,2,2,3,3,1,0,3,3,1,1
5980,1,0,0,2,2,1,0,0,47,1,0,0,0,0,0,1,0,1,0,0,0,3,2,2,3,3,2,2,2,2,2,2,0,0,0,1,1,1,3,0,1,2,0,2,2,3,3,1,0,4,3,2,1
5983,1,1,0,0,2,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,3,4,4,3,4,3,4,2,4,2,4,4,4,2,0,3,4,4,4,4,4,4,4,2,2,3,1
5986,1,1,0,0,2,0,0,0,153,1,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,2,3,3,3,3,3,4,2,4,2,4,4,4,2,0,3,4,4,4,4,4,4,4,4,2,3,0
5987,1,0,0,0,2,0,2,2,200,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,4,2,2,2,2,1,1,2,1,2,3,3,3,3,0,1,3,0,2,2,2,2,0,0,2,1,2,0
5988,1,0,0,0,2,0,2,2,200,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,4,2,2,3,1,1,2,2,1,2,3,3,3,3,0,1,3,0,2,2,2,2,0,0,2,1,0,0
5989,1,0,0,0,2,0,2,2,200,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,4,1,2,2,1,2,1,2,1,2,3,3,3,3,0,1,3,0,2,2,2,2,0,0,3,1,1,0
5990,1,0,0,0,1,0,2,2,200,0,0,1,0,0,0,0,0,0,0,0,0,2,3,3,4,4,2,3,3,2,3,2,2,1,2,3,3,3,3,0,1,3,0,2,2,2,2,0,0,3,1,2,1
5992,1,0,0,0,2,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,1,3,4,2,3,2,4,4,4,4,4,3,3,1,2,3,2,3,2,2,3,1,0,2,2,2,0
5993,1,0,0,0,2,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,4,2,3,2,4,4,4,4,4,3,3,1,2,3,2,3,2,2,3,1,0,1,2,3,1
5997,1,2,0,0,0,1,0,2,138,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,2,3,2,2,2,3,4,1,3,2,1,1,1,3,3,3,1,2,1,3,4,1,3,2,3,3,1
5998,1,2,0,0,2,0,0,2,138,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,3,3,3,3,3,2,4,1,3,2,1,1,1,3,3,3,1,2,1,3,4,1,3,2,3,3,1
5999,1,2,0,0,2,0,0,2,138,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,2,3,3,3,3,2,4,1,3,2,1,1,1,3,3,3,1,2,1,3,4,1,3,3,3,3,1
6002,1,2,0,0,2,0,0,2,138,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,3,4,3,3,3,2,4,1,3,2,1,1,1,3,3,3,1,2,1,3,4,1,3,2,3,3,1
6003,0,1,0,0,0,1,0,0,120,0,1,0,0,0,0,0,0,1,0,0,0,2,2,1,3,4,0,3,2,2,1,1,2,1,2,3,3,3,1,1,1,2,1,1,3,2,3,3,3,2,2,1,0
6004,0,1,0,0,2,0,0,0,120,1,1,1,0,0,0,0,0,1,0,0,0,2,2,1,3,4,0,0,0,0,1,0,2,1,2,3,3,3,1,1,1,2,1,1,3,2,3,3,3,3,2,0,0
6005,0,1,0,0,4,0,0,0,120,1,1,1,0,0,0,0,0,1,0,0,0,2,2,1,3,4,3,2,3,2,3,1,2,1,2,3,3,3,1,1,1,2,1,1,3,2,3,3,3,2,2,2,0
6007,0,1,1,0,2,0,0,0,120,1,0,0,0,0,0,0,0,1,0,0,0,2,2,1,3,4,2,2,2,2,2,2,2,1,2,3,3,3,1,1,1,2,1,1,3,2,3,3,3,4,2,2,1
6008,0,1,0,0,0,1,0,0,120,0,0,1,1,0,0,0,0,1,0,0,0,2,2,1,3,4,2,1,2,2,2,3,2,1,2,3,3,3,1,1,1,2,1,1,3,2,3,3,3,4,2,2,1
6009,0,1,1,0,2,0,0,0,120,2,0,0,1,0,0,0,0,1,0,0,0,2,2,1,3,4,2,2,2,3,3,2,2,1,2,3,3,3,1,1,1,2,1,1,3,2,3,3,3,3,2,2,1
6010,0,1,0,0,2,0,0,0,120,1,0,0,0,0,0,0,0,1,0,0,0,2,2,1,3,4,0,2,1,2,2,3,2,1,2,3,3,3,1,1,1,2,1,1,3,2,3,3,3,3,2,1,0
6011,0,1,0,0,2,0,0,0,120,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,3,4,2,3,3,2,1,1,2,1,2,3,3,3,1,1,1,2,1,1,3,2,3,3,3,2,2,2,1
6015,0,1,1,0,2,0,0,0,120,1,0,0,1,0,0,0,0,1,0,0,0,2,2,1,3,4,3,1,2,3,2,1,2,1,2,3,3,3,1,1,1,2,1,1,3,2,3,3,3,3,2,3,1
6016,0,1,1,0,2,0,0,0,120,1,0,0,0,0,0,0,0,1,0,0,0,2,2,1,3,4,2,1,3,2,3,2,2,1,2,3,3,3,1,1,1,2,1,1,3,2,3,3,3,3,2,2,1
6017,0,1,1,0,2,0,0,0,120,1,0,0,0,0,0,0,0,1,0,0,0,2,2,1,3,4,3,2,3,2,3,2,2,1,2,3,3,3,1,1,1,2,1,1,3,2,3,3,3,3,2,2,1
6018,0,1,1,0,2,0,0,0,120,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,3,4,2,2,2,2,2,2,2,1,2,3,3,3,1,1,1,2,1,1,3,2,3,3,3,3,2,2,0
6020,0,1,1,0,1,0,0,0,120,1,0,0,0,0,0,0,0,1,0,0,0,2,2,1,3,4,2,2,2,1,2,1,2,1,2,3,3,3,1,1,1,2,1,1,3,2,3,3,3,4,2,1,0
6021,0,0,0,3,0,0,1,1,23,0,1,0,0,0,0,1,1,1,0,0,0,3,4,2,3,1,2,4,4,3,2,2,3,0,1,4,3,3,4,1,3,3,0,1,4,3,2,0,3,2,2,3,0
6024,0,0,0,3,2,0,1,1,23,1,0,0,0,0,0,1,1,1,0,0,0,3,4,2,3,1,3,3,2,3,2,2,3,0,1,4,3,3,4,1,3,3,0,1,4,3,2,0,3,3,2,3,0
6028,0,0,0,3,0,0,1,1,23,1,0,0,0,0,0,1,1,1,0,0,0,3,4,2,3,1,2,2,2,2,3,3,3,0,1,4,3,3,4,1,3,3,0,1,4,3,2,0,3,2,2,1,0
6029,0,0,1,3,2,0,1,1,23,1,0,0,1,0,0,1,1,1,0,0,0,3,4,2,3,1,4,4,3,3,3,2,3,0,1,4,3,3,4,1,3,3,0,1,4,3,2,0,3,2,2,3,1
6030,0,0,1,3,2,0,1,1,23,1,0,0,0,0,0,1,1,1,0,0,0,3,4,2,3,1,3,3,3,2,2,2,3,0,1,4,3,3,4,1,3,3,0,1,4,3,2,0,3,2,2,2,0
6033,0,0,0,0,0,1,0,0,70,1,0,0,0,0,0,0,0,0,1,0,0,3,1,4,3,3,2,1,2,2,0,0,2,2,2,3,3,4,4,1,4,3,2,3,4,4,4,3,3,1,2,1,1
6034,0,0,0,0,2,0,0,0,70,1,1,1,0,0,0,0,0,0,1,0,0,3,1,4,3,3,2,1,3,2,2,2,2,2,2,3,3,4,4,1,4,3,2,3,4,4,4,3,3,3,2,2,1
6035,0,0,0,0,4,0,0,0,70,1,1,1,0,0,0,0,0,0,1,0,0,3,1,4,3,3,2,2,3,3,2,2,2,2,2,3,3,4,4,1,4,3,2,3,4,4,4,3,3,3,2,3,1
6036,0,0,0,0,2,0,0,0,70,1,0,0,0,0,0,0,0,0,1,0,0,3,1,4,3,3,2,1,2,2,2,2,2,2,2,3,3,4,4,1,4,3,2,3,4,4,4,3,3,3,2,2,1
6038,0,0,0,0,0,1,0,0,70,0,0,1,1,0,0,0,0,0,1,0,0,3,1,4,3,3,1,1,3,2,1,1,2,2,2,3,3,4,4,1,4,3,2,3,4,4,4,3,3,3,2,2,1
6041,0,0,0,0,2,0,0,0,70,0,0,0,0,0,0,0,0,0,1,0,0,3,1,4,3,3,1,2,2,2,1,0,2,2,2,3,3,4,4,1,4,3,2,3,4,4,4,3,3,3,2,1,0
6042,0,0,0,0,0,1,0,0,70,1,1,0,0,0,0,0,0,0,1,0,0,3,1,4,3,3,1,0,2,2,0,1,2,2,2,3,3,4,4,1,4,3,2,3,4,4,4,3,3,2,2,2,1
6043,0,0,0,0,0,1,0,0,70,1,0,0,0,0,0,0,0,0,1,0,0,3,1,4,3,3,1,1,2,1,0,0,2,2,2,3,3,4,4,1,4,3,2,3,4,4,4,3,3,2,2,1,1
6044,0,0,0,0,0,1,0,0,70,0,0,0,0,0,0,0,0,0,1,0,0,3,1,4,3,3,1,1,2,2,1,1,2,2,2,3,3,4,4,1,4,3,2,3,4,4,4,3,3,1,2,2,1
6045,0,0,0,0,0,1,0,0,70,0,1,0,0,0,0,0,0,0,1,0,0,3,1,4,3,3,1,1,1,1,1,0,2,2,2,3,3,4,4,1,4,3,2,3,4,4,4,3,3,2,2,1,1
6046,0,0,1,0,2,0,0,0,70,1,0,0,1,0,0,0,0,0,1,0,0,3,1,4,3,3,2,2,2,3,1,2,2,2,2,3,3,4,4,1,4,3,2,3,4,4,4,3,3,2,2,2,1
6049,0,0,1,0,2,0,0,0,70,0,0,0,0,0,0,0,0,0,1,0,0,3,1,4,3,3,1,2,2,2,1,1,2,2,2,3,3,4,4,1,4,3,2,3,4,4,4,3,3,2,2,2,1
6050,0,0,1,0,2,0,0,0,70,1,0,1,1,0,0,0,0,0,1,0,0,3,1,4,3,3,2,2,3,2,2,2,2,2,2,3,3,4,4,1,4,3,2,3,4,4,4,3,3,3,2,1,0
6051,0,0,1,0,1,0,0,0,70,1,0,0,0,0,0,0,0,0,1,0,0,3,1,4,3,3,2,2,3,3,2,2,2,2,2,3,3,4,4,1,4,3,2,3,4,4,4,3,3,3,2,3,1
6053,0,0,0,2,0,0,0,0,152,0,1,0,0,0,0,0,0,0,0,0,0,2,3,3,2,1,1,3,3,1,1,1,0,0,4,4,4,4,0,0,3,3,3,4,4,2,3,2,2,2,0,2,0
6054,0,0,0,2,0,0,0,0,152,1,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,1,1,4,3,0,2,0,0,0,4,4,4,4,0,0,3,3,3,4,4,2,3,2,2,2,0,0,0
6055,0,0,0,2,2,1,0,0,152,1,1,1,0,0,0,0,0,0,0,0,0,2,3,3,2,1,2,2,2,2,2,1,0,0,4,4,4,4,0,0,3,3,3,4,4,2,3,2,2,2,0,2,1
6056,0,0,0,2,4,0,0,0,152,1,1,1,0,0,0,0,0,0,0,0,0,2,3,3,2,1,1,2,2,2,2,2,0,0,4,4,4,4,0,0,3,3,3,4,4,2,3,2,2,2,0,2,0
6057,0,0,0,2,2,1,0,0,152,1,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,1,2,2,2,2,2,2,0,0,4,4,4,4,0,0,3,3,3,4,4,2,3,2,2,3,0,2,1
6058,0,0,1,2,2,1,0,0,152,1,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,1,1,2,2,2,2,2,0,0,4,4,4,4,0,0,3,3,3,4,4,2,3,2,2,4,0,2,0
6059,0,0,0,2,0,0,0,0,152,0,0,1,1,0,0,0,0,0,0,0,0,2,3,3,2,1,2,2,3,3,3,2,0,0,4,4,4,4,0,0,3,3,3,4,4,2,3,2,2,4,0,2,1
6060,0,0,0,2,2,1,0,0,152,1,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,1,1,3,3,3,2,2,0,0,4,4,4,4,0,0,3,3,3,4,4,2,3,2,2,3,0,3,0
6061,0,0,0,2,2,1,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,1,1,3,3,1,1,2,0,0,4,4,4,4,0,0,3,3,3,4,4,2,3,2,2,2,0,2,0
6062,0,0,0,2,0,0,0,0,152,1,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,1,0,2,2,2,4,0,0,0,4,4,4,4,0,0,3,3,3,4,4,2,3,2,2,4,0,0,0
6063,0,0,0,2,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,1,1,2,2,1,2,1,0,0,4,4,4,4,0,0,3,3,3,4,4,2,3,2,2,2,0,0,0
6064,0,0,0,2,0,0,0,0,152,0,1,0,0,0,0,0,0,0,0,0,0,2,3,3,2,1,2,3,3,3,3,2,0,0,4,4,4,4,0,0,3,3,3,4,4,2,3,2,2,2,0,0,0
6065,0,0,0,2,2,1,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,1,3,2,3,2,2,2,0,0,4,4,4,4,0,0,3,3,3,4,4,2,3,2,2,1,0,2,0
6066,0,0,1,2,2,1,0,0,152,1,0,0,1,0,0,0,0,0,0,0,0,2,3,3,2,1,3,2,3,3,3,4,0,0,4,4,4,4,0,0,3,3,3,4,4,2,3,2,2,2,0,2,1
6067,0,0,1,2,2,1,0,0,152,1,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,1,2,2,2,2,2,2,0,0,4,4,4,4,0,0,3,3,3,4,4,2,3,2,2,3,0,2,0
6068,0,0,1,2,2,1,0,0,152,1,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,1,2,1,1,2,1,1,0,0,4,4,4,4,0,0,3,3,3,4,4,2,3,2,2,2,0,2,0
6073,0,0,0,2,0,0,3,4,194,0,1,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,2,2,2,2,2,0,2,1,3,3,3,4,0,0,0,3,2,4,3,4,4,2,3,3,3,1,0
6075,0,0,0,2,2,1,3,4,194,1,1,1,0,0,0,0,0,0,0,0,0,3,4,3,4,3,3,4,4,2,2,2,2,1,3,3,3,4,0,0,0,3,2,4,3,4,4,2,3,3,3,3,1
6076,0,0,0,2,4,0,3,4,194,1,1,1,0,0,0,0,0,0,0,0,0,3,4,3,4,3,3,4,3,2,2,1,2,1,3,3,3,4,0,0,0,3,2,4,3,4,4,2,3,2,3,2,0
6077,0,0,0,2,2,1,3,4,194,1,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,4,3,3,3,1,1,2,1,3,3,3,4,0,0,0,3,2,4,3,4,4,2,3,3,3,2,1
6079,0,0,0,2,0,0,3,4,194,0,0,1,1,0,0,0,0,0,0,0,0,3,4,3,4,3,4,3,2,2,2,0,2,1,3,3,3,4,0,0,0,3,2,4,3,4,4,2,3,4,3,1,0
6080,0,0,0,2,2,1,3,4,194,1,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,2,3,4,4,4,2,2,1,3,3,3,4,0,0,0,3,2,4,3,4,4,2,3,3,3,3,1
6082,0,0,0,2,0,0,3,4,194,1,1,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,1,3,4,1,2,0,2,1,3,3,3,4,0,0,0,3,2,4,3,4,4,2,3,2,3,2,0
6086,0,0,1,2,2,1,3,4,194,1,0,0,1,0,0,0,0,0,0,0,0,3,4,3,4,3,4,4,4,3,3,2,2,1,3,3,3,4,0,0,0,3,2,4,3,4,4,2,3,2,3,3,1
6087,0,0,1,2,2,1,3,4,194,1,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,3,3,4,2,3,2,2,1,3,3,3,4,0,0,0,3,2,4,3,4,4,2,3,4,3,2,1
6088,0,0,1,2,2,1,3,4,194,1,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,3,3,3,2,3,1,2,1,3,3,3,4,0,0,0,3,2,4,3,4,4,2,3,3,3,3,1
6089,0,0,1,2,2,1,3,4,194,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,3,4,3,2,2,2,2,1,3,3,3,4,0,0,0,3,2,4,3,4,4,2,3,3,3,2,0
6090,0,0,1,2,2,1,3,4,194,1,0,1,1,0,0,0,0,0,0,0,0,3,4,3,4,3,3,3,4,3,2,2,2,1,3,3,3,4,0,0,0,3,2,4,3,4,4,2,3,3,3,3,1
6091,0,0,1,2,1,0,3,4,194,1,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,3,4,3,3,2,2,2,1,3,3,3,4,0,0,0,3,2,4,3,4,4,2,3,3,3,3,1
6092,0,0,0,2,2,1,3,4,194,3,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,4,3,2,2,2,4,2,1,3,3,3,4,0,0,0,3,2,4,3,4,4,2,3,3,3,3,1
6093,0,0,0,2,0,0,3,2,164,0,1,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,1,3,4,3,3,4,4,4,3,4,4,3,4,1,3,3,3,4,4,3,4,2,4,4,2,3,1
6094,0,0,0,2,0,0,3,2,164,1,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,1,3,4,2,3,1,4,4,3,4,4,3,4,1,3,3,3,4,4,3,4,2,4,2,2,3,0
6095,0,0,0,2,2,1,3,2,164,1,1,1,0,0,0,0,0,0,0,0,0,3,4,3,4,3,1,2,3,2,2,1,4,4,3,4,4,3,4,1,3,3,3,4,4,3,4,2,4,3,2,1,0
6096,0,0,0,2,2,1,3,2,164,1,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,3,2,3,3,3,3,4,4,3,4,4,3,4,1,3,3,3,4,4,3,4,2,4,2,2,3,1
6097,0,0,1,2,2,1,3,2,164,2,0,0,1,0,0,0,0,0,0,0,0,3,4,3,4,3,1,2,3,3,3,2,4,4,3,4,4,3,4,1,3,3,3,4,4,3,4,2,4,2,2,3,0
6098,0,0,0,2,2,1,3,2,164,1,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,1,1,3,2,3,1,4,4,3,4,4,3,4,1,3,3,3,4,4,3,4,2,4,3,2,1,0
6099,0,0,0,2,2,1,3,2,164,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,1,2,3,4,3,1,4,4,3,4,4,3,4,1,3,3,3,4,4,3,4,2,4,2,2,3,0
6100,0,0,0,2,0,0,3,2,164,1,1,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,1,2,3,2,3,1,4,4,3,4,4,3,4,1,3,3,3,4,4,3,4,2,4,3,2,2,0
6101,0,0,0,2,0,0,3,2,164,0,1,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,2,2,3,3,3,1,4,4,3,4,4,3,4,1,3,3,3,4,4,3,4,2,4,0,2,2,0
6102,0,0,1,2,2,1,3,2,164,1,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,2,2,2,2,2,2,4,4,3,4,4,3,4,1,3,3,3,4,4,3,4,2,4,3,2,3,0
6104,0,1,0,0,0,1,4,1,15,0,1,0,0,0,0,2,0,0,0,0,0,3,4,4,3,3,2,3,3,3,3,2,1,1,2,4,4,4,2,1,3,3,2,4,1,4,4,4,1,1,0,2,0
6105,0,1,0,0,0,1,4,1,15,1,0,0,0,0,0,2,0,0,0,0,0,3,4,4,3,3,1,3,3,1,2,2,1,1,2,4,4,4,2,1,3,3,2,4,1,4,4,4,1,1,0,1,0
6106,0,1,0,0,2,0,4,1,15,1,1,1,0,0,0,2,0,0,0,0,0,3,4,4,3,3,2,3,3,3,2,3,1,1,2,4,4,4,2,1,3,3,2,4,1,4,4,4,1,2,0,2,0
6107,0,1,0,0,4,0,4,1,15,1,1,1,0,0,0,2,0,0,0,0,0,3,4,4,3,3,2,3,3,2,2,2,1,1,2,4,4,4,2,1,3,3,2,4,1,4,4,4,1,2,0,1,0
6108,0,1,0,0,2,0,4,1,15,1,0,0,0,0,0,2,0,0,0,0,0,3,4,4,3,3,4,4,4,4,2,2,1,1,2,4,4,4,2,1,3,3,2,4,1,4,4,4,1,3,0,3,1
6110,0,1,0,0,0,1,4,1,15,0,0,1,1,0,0,2,0,0,0,0,0,3,4,4,3,3,3,3,3,3,3,3,1,1,2,4,4,4,2,1,3,3,2,4,1,4,4,4,1,4,0,3,1
6112,0,1,0,0,2,0,4,1,15,1,0,0,0,0,0,2,0,0,0,0,0,3,4,4,3,3,2,3,3,3,3,3,1,1,2,4,4,4,2,1,3,3,2,4,1,4,4,4,1,2,0,2,0
6113,0,1,0,0,2,0,4,1,15,0,0,0,0,0,0,2,0,0,0,0,0,3,4,4,3,3,2,3,3,3,3,2,1,1,2,4,4,4,2,1,3,3,2,4,1,4,4,4,1,3,0,1,0
6114,0,1,0,0,0,1,4,1,15,1,1,0,0,0,0,2,0,0,0,0,0,3,4,4,3,3,2,3,3,2,2,2,1,1,2,4,4,4,2,1,3,3,2,4,1,4,4,4,1,1,0,1,1
6115,0,1,0,0,0,1,4,1,15,1,0,0,0,0,0,2,0,0,0,0,0,3,4,4,3,3,1,2,3,2,3,2,1,1,2,4,4,4,2,1,3,3,2,4,1,4,4,4,1,3,0,1,0
6116,0,1,0,0,0,1,4,1,15,0,0,0,0,0,0,2,0,0,0,0,0,3,4,4,3,3,2,3,3,3,3,2,1,1,2,4,4,4,2,1,3,3,2,4,1,4,4,4,1,2,0,2,0
6118,0,1,1,0,2,0,4,1,15,1,0,0,1,0,0,2,0,0,0,0,0,3,4,4,3,3,2,3,3,3,3,2,1,1,2,4,4,4,2,1,3,3,2,4,1,4,4,4,1,2,0,2,0
6120,0,1,1,0,2,0,4,1,15,1,0,0,0,0,0,2,0,0,0,0,0,3,4,4,3,3,2,3,3,3,2,3,1,1,2,4,4,4,2,1,3,3,2,4,1,4,4,4,1,2,0,2,0
6122,0,1,1,0,2,0,4,1,15,1,0,1,1,0,0,2,0,0,0,0,0,3,4,4,3,3,1,3,3,3,3,2,1,1,2,4,4,4,2,1,3,3,2,4,1,4,4,4,1,4,0,1,0
6123,0,1,1,0,1,0,4,1,15,1,0,0,0,0,0,2,0,0,0,0,0,3,4,4,3,3,3,3,3,3,3,3,1,1,2,4,4,4,2,1,3,3,2,4,1,4,4,4,1,3,0,3,1
